secs,x
0.07568,-1.4792
0.07569,0.13768
0.0757,2.4123
0.07571,-0.9896
0.07572,0.65665
0.07573,1.8674
0.07574,0.81614
0.07575,5.6368
0.07576,-3.687
0.07577,-2.6914
0.07578,5.1445
0.07579,-0.17618
0.0758,1.1768
0.07581,-1.8184
0.07582,0.73018
0.07583,-0.14244
0.07584,3.3461
0.07585,-3.339
0.07586,2.5036
0.07587,-2.3533
0.07588,5.5435
0.07589,1.5577
0.0759,0.12266
0.07591,2.5914
0.07592,-0.90799
0.07593,-2.1932
0.07594,-0.79843
0.07595,-2.4513
0.07596,2.5358
0.07597,-1.4271
0.07598,-4.2701
0.07599,0.26733
0.076,1.0102
0.07601,2.5424
0.07602,-0.46395
0.07603,-3.5442
0.07604,-5.3809
0.07605,-1.548
0.07606,0.49078
0.07607,0.50635
0.07608,0.66678
0.07609,-0.30479
0.0761,0.12252
0.07611,-1.8545
0.07612,0.18499
0.07613,-3.4472
0.07614,3.9286
0.07615,1.5143
0.07616,-2.7826
0.07617,0.8631
0.07618,-3.4149
0.07619,-1.5868
0.0762,-5.8959
0.07621,-3.3718
0.07622,-0.7363
0.07623,-1.5733
0.07624,0.17801
0.07625,-0.48798
0.07626,4.231
0.07627,-2.2713
0.07628,-3.2991
0.07629,1.7147
0.0763,-2.1935
0.07631,-4.5918
0.07632,-1.9442
0.07633,-1.5273
0.07634,-3.3531
0.07635,1.2841
0.07636,1.9344
0.07637,3.2361
0.07638,-1.766
0.07639,-3.2751
0.0764,-1.6294
0.07641,3.9118
0.07642,0.50877
0.07643,0.84753
0.07644,-2.94
0.07645,1.1604
0.07646,-0.40735
0.07647,3.2784
0.07648,0.13413
0.07649,-1.8703
0.0765,-4.0457
0.07651,-2.1947
0.07652,-6.3214
0.07653,6.358
0.07654,2.9594
0.07655,-2.9985
0.07656,1.59
0.07657,4.7044
0.07658,-1.8195
0.07659,1.5558
0.0766,4.2963
0.07661,-2.2888
0.07662,-2.9305
0.07663,-1.1757
0.07664,3.7762
0.07665,-1.0013
0.07666,-1.4442
0.07667,0.20036
0.07668,4.8093
0.07669,-2.0251
0.0767,4.0849
0.07671,0.25877
0.07672,-1.2061
0.07673,6.5655
0.07674,-5.4278
0.07675,1.8427
0.07676,2.721
0.07677,-0.07315
0.07678,1.9434
0.07679,0.53856
0.0768,2.8115
0.07681,4.8944
0.07682,3.0488
0.07683,-6.4669
0.07684,2.962
0.07685,-5.4921
0.07686,3.1904
0.07687,1.6031
0.07688,6.2616
0.07689,4.3449
0.0769,1.1957
0.07691,-1.874
0.07692,0.99071
0.07693,3.5507
0.07694,-0.53831
0.07695,0.52125
0.07696,4.7991
0.07697,1.6496
0.07698,-0.32316
0.07699,-1.6988
0.077,-0.33641
0.07701,4.7286
0.07702,1.1771
0.07703,2.342
0.07704,-2.549
0.07705,-2.4815
0.07706,-0.45263
0.07707,-1.1452
0.07708,-3.2118
0.07709,-0.58927
0.0771,1.7202
0.07711,1.5841
0.07712,2.0756
0.07713,4.5972
0.07714,-0.56653
0.07715,-0.039153
0.07716,0.73406
0.07717,0.71864
0.07718,-4.3117
0.07719,-5.578
0.0772,1.1701
0.07721,-1.5266
0.07722,0.12005
0.07723,1.8395
0.07724,7.1178
0.07725,3.8784
0.07726,2.9115
0.07727,1.7655
0.07728,7.1356
0.07729,-0.020805
0.0773,-1.9576
0.07731,4.1204
0.07732,-0.049701
0.07733,-5.7733
0.07734,1.9108
0.07735,3.0444
0.07736,5.878
0.07737,-1.4258
0.07738,3.1867
0.07739,-0.10453
0.0774,-0.88603
0.07741,-2.1029
0.07742,-0.44401
0.07743,-4.2115
0.07744,0.010471
0.07745,0.73311
0.07746,1.6654
0.07747,0.88223
0.07748,-2.9135
0.07749,3.084
0.0775,2.2043
0.07751,0.085909
0.07752,7.8808
0.07753,-0.90228
0.07754,2.3664
0.07755,-5.8642
0.07756,-1.1058
0.07757,-3.786
0.07758,-5.6537
0.07759,-2.3084
0.0776,-0.68454
0.07761,-4.5416
0.07762,1.168
0.07763,3.199
0.07764,1.9985
0.07765,4.4597
0.07766,0.84937
0.07767,2.9411
0.07768,3.0322
0.07769,-1.0211
0.0777,-0.79377
0.07771,2.6047
0.07772,-2.0795
0.07773,2.3712
0.07774,6.7462
0.07775,2.3349
0.07776,2.6482
0.07777,-0.44932
0.07778,4.7481
0.07779,-3.2822
0.0778,1.2361
0.07781,-1.2364
0.07782,-1.4646
0.07783,1.3421
0.07784,2.0477
0.07785,3.3932
0.07786,2.1315
0.07787,4.9378
0.07788,3.0407
0.07789,-2.0096
0.0779,-0.37181
0.07791,1.3234
0.07792,3.0042
0.07793,1.8078
0.07794,0.98661
0.07795,0.051961
0.07796,-2.618
0.07797,-0.17251
0.07798,-3.7025
0.07799,-2.5367
0.078,-5.5338
0.07801,-5.5457
0.07802,-2.3939
0.07803,-3.2673
0.07804,0.90918
0.07805,-0.045511
0.07806,-1.5103
0.07807,-0.021952
0.07808,1.8963
0.07809,1.1982
0.0781,-2.952
0.07811,-6.3257
0.07812,-1.3654
0.07813,-2.1447
0.07814,-4.5733
0.07815,-4.7909
0.07816,0.35715
0.07817,-3.0191
0.07818,-3.3393
0.07819,1.3819
0.0782,1.6927
0.07821,-3.6597
0.07822,3.1878
0.07823,0.44472
0.07824,4.6028
0.07825,-7.7274
0.07826,4.4626
0.07827,0.67018
0.07828,2.5052
0.07829,4.6404
0.0783,-0.90027
0.07831,2.843
0.07832,-0.29606
0.07833,-0.16774
0.07834,2.1467
0.07835,2.9502
0.07836,-0.41833
0.07837,-3.1406
0.07838,5.562
0.07839,6.7895
0.0784,3.9644
0.07841,0.7337
0.07842,5.5364
0.07843,6.4343
0.07844,3.7298
0.07845,1.4168
0.07846,-0.042201
0.07847,-1.0328
0.07848,1.8879
0.07849,1.0877
0.0785,-4.0192
0.07851,-7.8241
0.07852,-1.1087
0.07853,3.0703
0.07854,-0.2396
0.07855,-1.6708
0.07856,-0.023442
0.07857,1.6976
0.07858,-0.53548
0.07859,-0.50517
0.0786,-2.3099
0.07861,2.2913
0.07862,-4.7465
0.07863,1.2692
0.07864,2.5689
0.07865,-0.76287
0.07866,-3.7573
0.07867,1.2329
0.07868,-5.6606
0.07869,2.3774
0.0787,2.2593
0.07871,-1.0745
0.07872,-0.62366
0.07873,0.18318
0.07874,-2.506
0.07875,1.4208
0.07876,-0.30543
0.07877,-2.6742
0.07878,6.8847
0.07879,0.30209
0.0788,0.18303
0.07881,3.197
0.07882,-2.2168
0.07883,0.57734
0.07884,4.5618
0.07885,2.884
0.07886,-0.74832
0.07887,9.5846
0.07888,1.1266
0.07889,3.1513
0.0789,-3.4922
0.07891,0.74815
0.07892,-0.58554
0.07893,-5.2003
0.07894,-1.1672
0.07895,-0.0049864
0.07896,1.2209
0.07897,0.46157
0.07898,3.6289
0.07899,-2.8638
0.079,0.81952
0.07901,-2.3864
0.07902,1.2011
0.07903,-0.27078
0.07904,-0.86379
0.07905,2.2376
0.07906,-3.5562
0.07907,5.2251
0.07908,2.25
0.07909,1.1137
0.0791,0.62051
0.07911,-0.63205
0.07912,-0.8814
0.07913,0.014562
0.07914,3.0085
0.07915,-6.1475
0.07916,1.4527
0.07917,3.2001
0.07918,1.4769
0.07919,-1.7909
0.0792,-0.17043
0.07921,-2.2412
0.07922,0.091955
0.07923,-2.2726
0.07924,-4.9848
0.07925,-2.3146
0.07926,4.2896
0.07927,0.69549
0.07928,1.9611
0.07929,4.1096
0.0793,2.1328
0.07931,0.016869
0.07932,1.7169
0.07933,5.1572
0.07934,-1.8065
0.07935,1.9441
0.07936,1.6861
0.07937,-5.2226
0.07938,2.2528
0.07939,-0.045265
0.0794,3.609
0.07941,-1.1885
0.07942,5.0052
0.07943,0.73886
0.07944,4.9773
0.07945,-0.2006
0.07946,-2.9425
0.07947,1.535
0.07948,2.8849
0.07949,-1.5445
0.0795,-0.6585
0.07951,0.39753
0.07952,2.9398
0.07953,1.5408
0.07954,0.24507
0.07955,-5.6314
0.07956,2.335
0.07957,0.59268
0.07958,0.40119
0.07959,-1.3451
0.0796,0.054067
0.07961,-0.69523
0.07962,-0.75299
0.07963,-3.2622
0.07964,2.3646
0.07965,2.4083
0.07966,-0.6202
0.07967,-6.2749
0.07968,4.555
0.07969,3.9206
0.0797,0.677
0.07971,3.3966
0.07972,-0.56619
0.07973,-4.5267
0.07974,2.0502
0.07975,-1.429
0.07976,2.3278
0.07977,-0.22153
0.07978,3.0615
0.07979,-1.7836
0.0798,-7.4073
0.07981,-7.1866
0.07982,-0.87095
0.07983,9.0241
0.07984,0.2353
0.07985,3.0284
0.07986,-6.2129
0.07987,-2.2424
0.07988,1.8194
0.07989,1.7002
0.0799,4.5931
0.07991,-5.9442
0.07992,1.007
0.07993,3.681
0.07994,-2.3564
0.07995,0.73431
0.07996,3.8101
0.07997,1.7683
0.07998,4.2459
0.07999,3.7756
0.08,10.009
0.08001,4.441
0.08002,0.081129
0.08003,-0.56963
0.08004,-2.1026
0.08005,-0.34485
0.08006,0.42869
0.08007,-3.498
0.08008,0.77488
0.08009,-2.7611
0.0801,-2.5265
0.08011,-1.771
0.08012,0.85369
0.08013,3.1351
0.08014,1.2475
0.08015,2.4693
0.08016,-1.4122
0.08017,-1.434
0.08018,-0.35836
0.08019,8.0742
0.0802,-0.88185
0.08021,3.2352
0.08022,0.71352
0.08023,5.6311
0.08024,0.82759
0.08025,-4.7452
0.08026,3.0041
0.08027,4.6446
0.08028,-0.58388
0.08029,0.29828
0.0803,-3.9264
0.08031,-4.9417
0.08032,2.5112
0.08033,-1.4595
0.08034,1.2522
0.08035,1.2672
0.08036,-3.3233
0.08037,3.4647
0.08038,-1.8867
0.08039,-3.6372
0.0804,2.6117
0.08041,2.3664
0.08042,-1.1765
0.08043,-3.991
0.08044,4.5496
0.08045,3.0026
0.08046,-1.0264
0.08047,0.11902
0.08048,-0.40168
0.08049,-3.0815
0.0805,-2.4022
0.08051,-1.9286
0.08052,-1.7223
0.08053,2.9254
0.08054,6.0195
0.08055,-3.1006
0.08056,2.6963
0.08057,1.0102
0.08058,3.1057
0.08059,-3.3394
0.0806,-2.1077
0.08061,2.0729
0.08062,0.15047
0.08063,3.1926
0.08064,1.4928
0.08065,-7.7133
0.08066,3.1009
0.08067,3.6413
0.08068,6.0445
0.08069,-6.3098
0.0807,0.66902
0.08071,-3.6744
0.08072,0.72352
0.08073,-4.6414
0.08074,-1.5063
0.08075,8.7514
0.08076,3.1212
0.08077,2.6837
0.08078,6.3007
0.08079,0.12611
0.0808,2.105
0.08081,-3.2915
0.08082,-0.54673
0.08083,0.083495
0.08084,-0.38534
0.08085,1.5803
0.08086,0.59077
0.08087,2.5884
0.08088,-7.8281
0.08089,3.7627
0.0809,-1.2457
0.08091,-0.9039
0.08092,2.0098
0.08093,2.9503
0.08094,-6.164
0.08095,-1.1044
0.08096,-1.8563
0.08097,2.4287
0.08098,1.1085
0.08099,3.6398
0.081,-2.0932
0.08101,-1.2813
0.08102,-6.2943
0.08103,-4.3659
0.08104,-2.1519
0.08105,4.0159
0.08106,4.2979
0.08107,2.0614
0.08108,5.8427
0.08109,-2.3339
0.0811,1.3988
0.08111,-2.0927
0.08112,2.1676
0.08113,-4.9425
0.08114,-2.5521
0.08115,-1.4611
0.08116,2.5293
0.08117,2.5001
0.08118,2.1533
0.08119,-5.1
0.0812,-0.86677
0.08121,-3.7649
0.08122,0.16241
0.08123,-1.007
0.08124,0.30441
0.08125,-6.4152
0.08126,1.4013
0.08127,-2.231
0.08128,2.2513
0.08129,-4.6011
0.0813,-2.7906
0.08131,-1.4743
0.08132,1.3466
0.08133,-2.8856
0.08134,-0.8789
0.08135,3.5022
0.08136,-1.1594
0.08137,0.63904
0.08138,2.7108
0.08139,2.9624
0.0814,0.70656
0.08141,1.5186
0.08142,-2.6368
0.08143,-0.72632
0.08144,-3.5575
0.08145,4.0705
0.08146,0.63999
0.08147,-2.1135
0.08148,-1.01
0.08149,-0.25286
0.0815,-0.27374
0.08151,3.6135
0.08152,-1.2854
0.08153,-2.3922
0.08154,1.7962
0.08155,-1.2001
0.08156,-5.2682
0.08157,1.1817
0.08158,-4.8046
0.08159,4.6629
0.0816,0.87321
0.08161,1.2369
0.08162,-0.030451
0.08163,0.81118
0.08164,-2.1126
0.08165,-4.7693
0.08166,3.6378
0.08167,2.5896
0.08168,-0.33644
0.08169,-3.8057
0.0817,2.3207
0.08171,-2.4045
0.08172,10.357
0.08173,1.8368
0.08174,0.94668
0.08175,-1.5617
0.08176,1.2898
0.08177,4.3472
0.08178,-1.0194
0.08179,-3.3448
0.0818,0.075735
0.08181,2.9408
0.08182,0.15746
0.08183,0.82016
0.08184,0.53325
0.08185,-4.825
0.08186,-0.36575
0.08187,-1.9593
0.08188,-3.8231
0.08189,0.9257
0.0819,-2.0612
0.08191,-0.84477
0.08192,1.9833
0.08193,0.11123
0.08194,-5.1591
0.08195,-4.9651
0.08196,-4.7243
0.08197,1.3133
0.08198,0.17051
0.08199,-1.3074
0.082,-0.93106
0.08201,3.4024
0.08202,1.9089
0.08203,-5.1949
0.08204,0.775
0.08205,2.8128
0.08206,-1.8021
0.08207,3.399
0.08208,-0.83878
0.08209,5.5644
0.0821,6.4999
0.08211,7.3582
0.08212,1.4322
0.08213,-0.062346
0.08214,1.5732
0.08215,-3.6323
0.08216,-0.0826
0.08217,-4.8771
0.08218,-0.55238
0.08219,-1.0312
0.0822,2.9692
0.08221,-1.7669
0.08222,2.367
0.08223,-0.96898
0.08224,2.5072
0.08225,-2.9038
0.08226,-0.31263
0.08227,0.13557
0.08228,4.9738
0.08229,1.9108
0.0823,2.1583
0.08231,0.11564
0.08232,-4.6946
0.08233,1.3258
0.08234,1.9835
0.08235,2.3512
0.08236,-0.57556
0.08237,7.2792
0.08238,-4.0086
0.08239,-3.0068
0.0824,-0.30576
0.08241,-1.3543
0.08242,0.066103
0.08243,0.76643
0.08244,-0.48972
0.08245,4.786
0.08246,-3.1209
0.08247,3.1967
0.08248,-0.29819
0.08249,1.7746
0.0825,-0.72834
0.08251,3.9921
0.08252,-6.2151
0.08253,-1.6538
0.08254,-1.1596
0.08255,1.2595
0.08256,6.7376
0.08257,-1.1271
0.08258,0.99504
0.08259,2.156
0.0826,-4.6815
0.08261,-5.8965
0.08262,1.2889
0.08263,0.0085385
0.08264,1.2406
0.08265,-1.0621
0.08266,0.71941
0.08267,1.4999
0.08268,-2.5589
0.08269,3.2147
0.0827,5.3499
0.08271,4.1153
0.08272,-1.9429
0.08273,-4.32
0.08274,-1.7159
0.08275,-1.0598
0.08276,0.80299
0.08277,1.2773
0.08278,5.2281
0.08279,2.0821
0.0828,-0.59288
0.08281,-1.4684
0.08282,-1.0339
0.08283,-0.15232
0.08284,3.8986
0.08285,-3.4844
0.08286,0.89679
0.08287,-3.1307
0.08288,0.97402
0.08289,-0.23162
0.0829,-4.2516
0.08291,2.1533
0.08292,-1.2315
0.08293,-2.6324
0.08294,0.16439
0.08295,-1.0017
0.08296,2.6503
0.08297,-0.67303
0.08298,1.8682
0.08299,5.1976
0.083,3.9002
0.08301,-1.8306
0.08302,-1.0166
0.08303,0.54165
0.08304,-3.7283
0.08305,-0.49218
0.08306,-3.9979
0.08307,5.602
0.08308,-0.76392
0.08309,-5.8972
0.0831,-1.6553
0.08311,0.82623
0.08312,-3.3122
0.08313,-2.7955
0.08314,1.451
0.08315,-1.7811
0.08316,-5.1059
0.08317,1.4108
0.08318,1.7173
0.08319,3.1404
0.0832,0.44657
0.08321,-0.49427
0.08322,7.217
0.08323,-0.57046
0.08324,-3.568
0.08325,-2.4586
0.08326,1.6503
0.08327,2.4503
0.08328,-0.45732
0.08329,-2.3347
0.0833,0.38513
0.08331,-3.4884
0.08332,3.3479
0.08333,-0.9742
0.08334,-2.1726
0.08335,-0.41724
0.08336,-1.2796
0.08337,-1.482
0.08338,-4.9915
0.08339,-1.4
0.0834,-4.2141
0.08341,1.8843
0.08342,2.7149
0.08343,-0.64257
0.08344,-2.3877
0.08345,2.9511
0.08346,-4.1521
0.08347,0.64529
0.08348,-6.8084
0.08349,-4.2341
0.0835,-2.8267
0.08351,-3.8315
0.08352,-1.9758
0.08353,-2.3917
0.08354,2.3631
0.08355,-2.2794
0.08356,-6.0061
0.08357,1.0299
0.08358,1.469
0.08359,-1.5913
0.0836,5.0682
0.08361,-2.0442
0.08362,-2.6476
0.08363,-0.87531
0.08364,-2.5649
0.08365,-0.99492
0.08366,0.62313
0.08367,-1.8711
0.08368,-1.1352
0.08369,1.1081
0.0837,0.49551
0.08371,3.3533
0.08372,2.4912
0.08373,-1.2019
0.08374,1.2516
0.08375,-1.4713
0.08376,0.70669
0.08377,-0.40957
0.08378,3.5084
0.08379,-2.0206
0.0838,3.7941
0.08381,-4.335
0.08382,1.7271
0.08383,1.5256
0.08384,3.2768
0.08385,0.22592
0.08386,0.14272
0.08387,-2.8235
0.08388,-1.6407
0.08389,2.2019
0.0839,0.29452
0.08391,-0.025606
0.08392,5.4498
0.08393,2.5756
0.08394,0.19192
0.08395,-1.7678
0.08396,1.5257
0.08397,0.40626
0.08398,6.1899
0.08399,-1.9149
0.084,2.0674
0.08401,0.025589
0.08402,0.081408
0.08403,-2.0767
0.08404,0.68791
0.08405,1.4424
0.08406,-0.64709
0.08407,0.47022
0.08408,-2.0996
0.08409,4.9974
0.0841,6.77
0.08411,-2.5382
0.08412,0.2482
0.08413,3.6286
0.08414,-2.4391
0.08415,2.5789
0.08416,-1.7366
0.08417,-0.26584
0.08418,-1.3007
0.08419,4.9433
0.0842,-1.09
0.08421,-3.3757
0.08422,6.444
0.08423,2.1311
0.08424,-3.9725
0.08425,-4.8678
0.08426,-1.1554
0.08427,-0.74728
0.08428,-1.4365
0.08429,-1.713
0.0843,0.90811
0.08431,0.37347
0.08432,4.4562
0.08433,-1.8623
0.08434,1.6162
0.08435,-1.8266
0.08436,1.9317
0.08437,-0.043729
0.08438,-0.42593
0.08439,1.2332
0.0844,-1.4997
0.08441,-1.0364
0.08442,-5.5661
0.08443,0.14167
0.08444,2.3073
0.08445,2.5508
0.08446,1.8542
0.08447,0.80213
0.08448,-3.6772
0.08449,2.4749
0.0845,-1.629
0.08451,-2.0159
0.08452,-0.77245
0.08453,-4.1468
0.08454,0.11988
0.08455,-1.3701
0.08456,-1.5721
0.08457,4.1573
0.08458,2.0644
0.08459,0.042891
0.0846,3.0972
0.08461,3.2054
0.08462,1.5246
0.08463,3.8378
0.08464,-0.4915
0.08465,2.7258
0.08466,4.0233
0.08467,-1.8013
0.08468,-1.7715
0.08469,-1.4855
0.0847,0.98877
0.08471,4.5899
0.08472,2.2218
0.08473,9.9464
0.08474,0.99389
0.08475,-0.47242
0.08476,-3.8443
0.08477,-3.7862
0.08478,1.8608
0.08479,-2.5317
0.0848,-0.48802
0.08481,-6.4897
0.08482,-2.9062
0.08483,-3.077
0.08484,5.7163
0.08485,3.0908
0.08486,0.57028
0.08487,0.2359
0.08488,-1.424
0.08489,-0.58472
0.0849,-0.18816
0.08491,3.3694
0.08492,-1.4344
0.08493,1.3912
0.08494,-0.32218
0.08495,-3.4807
0.08496,2.7018
0.08497,2.0081
0.08498,0.91802
0.08499,-0.82385
0.085,3.245
0.08501,-0.39347
0.08502,2.5077
0.08503,3.5359
0.08504,-0.38229
0.08505,-2.4063
0.08506,-4.3295
0.08507,-0.095055
0.08508,8.3778
0.08509,2.8882
0.0851,-4.7154
0.08511,3.9706
0.08512,0.054439
0.08513,-2.7785
0.08514,-3.3384
0.08515,-3.7484
0.08516,-5.2508
0.08517,-2.0948
0.08518,6.2061
0.08519,-0.015589
0.0852,2.8043
0.08521,1.4514
0.08522,3.6962
0.08523,-3.6124
0.08524,-1.742
0.08525,-0.51719
0.08526,2.7123
0.08527,-3.9269
0.08528,-3.955
0.08529,0.58537
0.0853,-5.2531
0.08531,1.5862
0.08532,-0.49013
0.08533,7.657
0.08534,2.6235
0.08535,-1.8572
0.08536,10.876
0.08537,-5.4488
0.08538,-2.4491
0.08539,-5.6509
0.0854,0.87936
0.08541,1.1602
0.08542,4.4247
0.08543,-1.4242
0.08544,-3.5231
0.08545,0.78485
0.08546,-9.0026
0.08547,-0.071722
0.08548,6.3645
0.08549,-0.35638
0.0855,1.3375
0.08551,0.26525
0.08552,-2.2299
0.08553,3.7452
0.08554,-4.4257
0.08555,1.568
0.08556,-3.663
0.08557,-3.3721
0.08558,2.0431
0.08559,-2.1506
0.0856,-0.10805
0.08561,-2.0263
0.08562,-0.27536
0.08563,-2.0709
0.08564,-0.067803
0.08565,-1.0588
0.08566,-0.89923
0.08567,-1.6074
0.08568,-4.1969
0.08569,0.80124
0.0857,-3.1409
0.08571,-1.553
0.08572,-3.0587
0.08573,-3.0769
0.08574,4.1044
0.08575,2.4127
0.08576,-1.7547
0.08577,0.33325
0.08578,2.5894
0.08579,5.1961
0.0858,5.8939
0.08581,2.0717
0.08582,-2.4712
0.08583,4.0154
0.08584,5.3369
0.08585,-0.12432
0.08586,-3.7378
0.08587,-3.264
0.08588,3.0597
0.08589,2.1277
0.0859,-1.8221
0.08591,0.92856
0.08592,-1.4404
0.08593,-1.3949
0.08594,3.1834
0.08595,-1.569
0.08596,8.0355
0.08597,1.6362
0.08598,3.1359
0.08599,3.2842
0.086,-3.2949
0.08601,-0.42405
0.08602,-1.6884
0.08603,6.2326
0.08604,-2.2168
0.08605,2.0289
0.08606,1.873
0.08607,-4.277
0.08608,-1.9269
0.08609,-0.81948
0.0861,5.2905
0.08611,2.8387
0.08612,2.5626
0.08613,4.0732
0.08614,7.0547
0.08615,0.35795
0.08616,-0.31099
0.08617,0.088934
0.08618,2.9512
0.08619,-1.7888
0.0862,-6.4414
0.08621,-2.5937
0.08622,-0.92854
0.08623,0.15957
0.08624,-1.8219
0.08625,1.981
0.08626,-0.35908
0.08627,-3.0969
0.08628,-2.3947
0.08629,-3.7368
0.0863,0.73794
0.08631,2.4585
0.08632,-0.70986
0.08633,0.59147
0.08634,-1.2198
0.08635,1.1132
0.08636,4.0466
0.08637,2.1835
0.08638,5.3321
0.08639,-0.09814
0.0864,-2.5913
0.08641,0.76554
0.08642,-3.9122
0.08643,-4.0489
0.08644,-7.3391
0.08645,-4.8144
0.08646,-1.1101
0.08647,-2.3844
0.08648,1.7862
0.08649,-0.36723
0.0865,0.75549
0.08651,-3.8258
0.08652,0.7476
0.08653,-0.96264
0.08654,3.4074
0.08655,-3.5734
0.08656,-4.4224
0.08657,-1.203
0.08658,2.4838
0.08659,2.4419
0.0866,-2.8842
0.08661,3.5288
0.08662,-3.2414
0.08663,4.8852
0.08664,-1.3172
0.08665,-5.3103
0.08666,4.27
0.08667,-2.239
0.08668,0.14034
0.08669,-3.136
0.0867,5.1772
0.08671,-6.2049
0.08672,-0.47629
0.08673,1.5955
0.08674,-0.2737
0.08675,2.1265
0.08676,0.42133
0.08677,-6.3388
0.08678,-1.1801
0.08679,4.4537
0.0868,1.3763
0.08681,7.911
0.08682,-2.2909
0.08683,0.91886
0.08684,4.5983
0.08685,1.9405
0.08686,0.59951
0.08687,3.8926
0.08688,-1.59
0.08689,-1.9664
0.0869,-0.37054
0.08691,2.6537
0.08692,0.37612
0.08693,-3.2169
0.08694,0.95729
0.08695,3.2423
0.08696,4.1198
0.08697,-2.8954
0.08698,4.0818
0.08699,2.676
0.087,-0.023912
0.08701,3.132
0.08702,2.0858
0.08703,-5.977
0.08704,-3.7838
0.08705,3.4677
0.08706,-3.9751
0.08707,-4.4282
0.08708,0.52595
0.08709,-0.018079
0.0871,-2.7355
0.08711,0.68809
0.08712,0.054502
0.08713,-0.86901
0.08714,1.8371
0.08715,1.2088
0.08716,-0.82199
0.08717,-2.8944
0.08718,-0.16726
0.08719,1.0566
0.0872,-0.12208
0.08721,-1.1687
0.08722,1.5884
0.08723,-2.6767
0.08724,4.3718
0.08725,3.3692
0.08726,6.9519
0.08727,4.364
0.08728,0.0053824
0.08729,4.9704
0.0873,-0.85209
0.08731,1.5767
0.08732,-2.507
0.08733,2.0579
0.08734,-3.7394
0.08735,-2.0725
0.08736,-1.2801
0.08737,-2.5252
0.08738,6.1169
0.08739,5.0158
0.0874,5.8082
0.08741,-4.2573
0.08742,2.3232
0.08743,-3.4306
0.08744,-0.38898
0.08745,2.2821
0.08746,-7.7347
0.08747,-4.3894
0.08748,-2.2484
0.08749,-0.60896
0.0875,1.1673
0.08751,-0.1517
0.08752,-1.0895
0.08753,1.463
0.08754,4.0871
0.08755,-4.6566
0.08756,-2.6921
0.08757,5.4745
0.08758,2.4012
0.08759,0.1806
0.0876,3.5219
0.08761,-3.3044
0.08762,-2.8112
0.08763,4.1744
0.08764,-6.3304
0.08765,1.0078
0.08766,-0.069841
0.08767,-1.1974
0.08768,1.9479
0.08769,-1.7693
0.0877,-1.8896
0.08771,-2.3081
0.08772,-2.699
0.08773,-2.6396
0.08774,0.1771
0.08775,-0.44226
0.08776,-2.4061
0.08777,-5.9555
0.08778,-2.3618
0.08779,0.4723
0.0878,1.5538
0.08781,-4.4699
0.08782,4.593
0.08783,-2.1686
0.08784,0.79239
0.08785,-4.2785
0.08786,-2.4394
0.08787,4.1288
0.08788,1.7689
0.08789,2.04
0.0879,3.0083
0.08791,-1.092
0.08792,-2.591
0.08793,-1.762
0.08794,1.0801
0.08795,1.0431
0.08796,0.85722
0.08797,-0.74067
0.08798,-4.3941
0.08799,-0.63514
0.088,2.7961
0.08801,0.80922
0.08802,-4.1106
0.08803,1.4519
0.08804,-3.9661
0.08805,-2.3517
0.08806,2.6641
0.08807,1.9734
0.08808,1.4944
0.08809,1.9601
0.0881,1.5329
0.08811,8.61
0.08812,-0.87041
0.08813,-0.099127
0.08814,-2.5852
0.08815,-3.5369
0.08816,-0.32731
0.08817,-5.0813
0.08818,-2.8069
0.08819,5.165
0.0882,-1.6864
0.08821,4.8098
0.08822,-1.086
0.08823,-3.9397
0.08824,-3.5097
0.08825,-1.271
0.08826,1.8082
0.08827,3.1921
0.08828,-1.8584
0.08829,-4.0308
0.0883,-2.7457
0.08831,3.3705
0.08832,-2.229
0.08833,-3.5581
0.08834,-1.3245
0.08835,-1.0533
0.08836,0.040765
0.08837,-3.0008
0.08838,-2.56
0.08839,1.3089
0.0884,2.3812
0.08841,2.6676
0.08842,-1.3656
0.08843,-0.6488
0.08844,-1.2227
0.08845,3.6181
0.08846,0.0096184
0.08847,-4.4064
0.08848,2.5702
0.08849,3.5808
0.0885,0.29043
0.08851,-6.8675
0.08852,-0.46924
0.08853,-2.921
0.08854,1.546
0.08855,-1.4809
0.08856,-1.1662
0.08857,-0.91404
0.08858,3.4624
0.08859,3.2891
0.0886,-0.26288
0.08861,-1.5761
0.08862,5.1404
0.08863,-4.7595
0.08864,-2.5285
0.08865,0.26461
0.08866,-0.13953
0.08867,1.6211
0.08868,3.9555
0.08869,-1.531
0.0887,1.5173
0.08871,6.0958
0.08872,-1.6925
0.08873,-2.5109
0.08874,-0.65025
0.08875,1.4606
0.08876,-3.8702
0.08877,3.6467
0.08878,-3.1749
0.08879,4.1716
0.0888,-0.7574
0.08881,0.99711
0.08882,-5.2714
0.08883,2.5109
0.08884,2.9049
0.08885,3.2174
0.08886,0.094558
0.08887,1.9798
0.08888,-2.6622
0.08889,1.105
0.0889,-3.3183
0.08891,3.415
0.08892,-0.67982
0.08893,-5.6605
0.08894,-1.8459
0.08895,-2.5517
0.08896,0.858
0.08897,-1.0801
0.08898,-0.34817
0.08899,-0.22622
0.089,0.088437
0.08901,2.4309
0.08902,-6.3486
0.08903,-0.40228
0.08904,2.3839
0.08905,-1.8294
0.08906,-3.9159
0.08907,-0.74143
0.08908,3.9375
0.08909,-3.4084
0.0891,1.7537
0.08911,-2.5406
